PassengerId,Survived,Name,Age,SibSp,Parch,Ticket,Fare,Cabin,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Embarked_C,Embarked_Q,Embarked_S,Age_scaled,Fare_scaled,split
456,1,"Jalsevac, Mr. Ivan",29.0,0,0,349240,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.008454885664196365,-0.4894421904510968,test
457,0,"Millet, Mr. Francis Davis",65.0,0,0,13509,26.55,E38,False,True,True,False,False,False,False,True,False,False,False,False,True,2.6989316828170784,-0.11384570873513637,train
458,1,"Kenyon, Mrs. Frederick R (Marion)",35.0,1,0,17464,51.8625,D21,True,False,True,False,False,False,False,False,True,False,False,False,True,0.4427762090826827,0.395813560675251,train
459,1,"Toomey, Miss. Ellen",50.0,0,0,F.C.C. 13531,10.5,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,1.5708539459498805,-0.43700743807979686,test
460,0,"O'Connor, Mr. Maurice",25.0,0,0,371060,7.75,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.3092756154954491,-0.49237782784290063,test
461,1,"Anderson, Mr. Harry",48.0,0,0,19952,26.55,E12,False,True,True,False,False,False,False,True,False,False,False,False,True,1.4204435810342542,-0.11384570873513637,train
462,0,"Morley, Mr. William",34.0,0,0,364506,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.36757102662486957,-0.4863374216869257,train
463,0,"Gee, Mr. Arthur H",47.0,0,0,111320,38.5,E63,False,True,True,False,False,False,False,True,False,False,False,False,True,1.345238398576441,0.12676380314453292,train
464,0,"Milling, Mr. Jacob Christian",48.0,0,0,234360,13.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,1.4204435810342542,-0.3866707201133388,test
465,0,"Maisner, Mr. Simon",25.0,0,0,A/S 2816,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4863374216869257,train
466,0,"Goncalves, Mr. Manuel Estanslas",38.0,0,0,SOTON/O.Q. 3101306,7.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.6683917564561223,-0.5064721088735089,train
467,0,"Campbell, Mr. William",30.0,0,0,239853,0.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.06675029679361683,-0.6484216535389205,train
468,0,"Smart, Mr. John Montgomery",56.0,0,0,113792,26.55,Missing,False,True,True,False,False,False,False,True,False,False,False,False,True,2.0220850406967594,-0.11384570873513637,train
469,0,"Scanlan, Mr. James",25.0,0,0,36209,7.725,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.3092756154954491,-0.4928811950225652,train
470,1,"Baclini, Miss. Helene Barbara",0.75,2,1,2666,19.2583,Missing,True,False,False,False,True,False,True,False,False,False,True,False,False,-2.1330012900974187,-0.26066180729354516,train
471,0,"Keefe, Mr. Arthur",25.0,0,0,323592,7.25,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.5024451714361923,train
472,0,"Cacic, Mr. Luka",38.0,0,0,315089,8.6625,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.6683917564561223,-0.47400492578514347,train
473,1,"West, Mrs. Edwy Arthur (Ada Mary Worth)",33.0,1,2,C.A. 34651,27.75,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,0.29236584416705635,-0.08968408411123653,test
474,1,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",23.0,0,0,SC/AH Basle 541,13.7917,D,True,False,False,True,False,False,False,False,True,False,True,False,False,-0.45968598041107545,-0.3707300882677209,test
475,0,"Strandberg, Miss. Ida Sofia",22.0,0,0,7553,9.8375,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-0.5348911628688886,-0.45034666834090825,train
476,0,"Clifford, Mr. George Quincy",40.0,0,0,110465,52.0,A14,False,True,True,False,False,False,False,True,False,False,False,False,True,0.8188021213717487,0.39858208016340624,train
477,0,"Renouf, Mr. Peter Henry",34.0,1,0,31027,21.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.36757102662486957,-0.22559322262067316,train
478,0,"Braund, Mr. Lewis Richard",29.0,1,0,3460,7.0458,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.008454885664196365,-0.5065566745596926,train
479,0,"Karlsson, Mr. Nils August",22.0,0,0,350060,7.5208,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.5348911628688886,-0.4969926981460655,train
480,1,"Hirvonen, Miss. Hildur E",2.0,0,1,3101298,12.2875,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-2.038994812025152,-0.4010166847337793,train
481,0,"Goodwin, Master. Harold Victor",9.0,5,2,CA 2144,46.9,Missing,False,True,False,False,True,True,False,False,False,False,False,False,True,-1.51255853482046,0.2958951755118318,train
482,0,"Frost, Mr. Anthony Wood ""Archie""",30.0,0,0,239854,0.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.06675029679361683,-0.6484216535389205,train
483,0,"Rouse, Mr. Richard Henry",50.0,0,0,A/5 3594,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,1.5708539459498805,-0.4863374216869257,train
484,1,"Turkula, Mrs. (Hedwig)",63.0,0,0,4134,9.5875,Missing,True,False,False,False,True,False,False,False,True,False,False,False,True,2.548521317901452,-0.455380340137554,train
485,1,"Bishop, Mr. Dickinson H",25.0,1,0,11967,91.0792,B49,False,True,True,False,False,False,False,True,False,False,True,False,False,-0.3092756154954491,1.1854295476653287,test
486,0,"Lefebre, Miss. Jeannie",21.5,3,1,4133,25.4667,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-0.5724937540977952,-0.13565761536436197,test
487,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",35.0,1,0,19943,90.0,C93,True,False,True,False,False,False,False,False,True,False,False,False,True,0.4427762090826827,1.163700193253568,train
488,0,"Kent, Mr. Edward Austin",58.0,0,0,11771,29.7,B37,False,True,True,False,False,False,False,True,False,False,True,False,False,2.172495405612386,-0.05042144409739929,train
489,0,"Somerton, Mr. Francis William",30.0,0,0,A.5. 18509,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.06675029679361683,-0.4863374216869257,train
490,1,"Coutts, Master. Eden Leslie ""Neville""",9.0,1,1,C.A. 37671,15.9,Missing,False,True,False,False,True,True,False,False,False,False,False,False,True,-1.51255853482046,-0.32828012727224753,test
491,0,"Hagland, Mr. Konrad Mathias Reiersen",25.0,1,0,65304,19.9667,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.2463983948905696,train
492,0,"Windelov, Mr. Einar",21.0,0,0,SOTON/OQ 3101317,7.25,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.6100963453267019,-0.5024451714361923,train
493,0,"Molson, Mr. Harry Markland",55.0,0,0,113787,30.5,C30,False,True,True,False,False,False,False,True,False,False,False,False,True,1.9468798582389464,-0.034313694348132716,test
494,0,"Artagaveytia, Mr. Ramon",71.0,0,0,PC 17609,49.5042,Missing,False,True,True,False,False,False,False,True,False,False,True,False,False,3.1501627775639576,0.3483299278831318,train
495,0,"Stanley, Mr. Edward Roland",21.0,0,0,A/4 45380,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.6100963453267019,-0.4863374216869257,train
496,0,"Yousseff, Mr. Gerious",25.0,0,0,2627,14.4583,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.3092756154954491,-0.3573083057891445,test
497,1,"Eustis, Miss. Elizabeth Mussey",54.0,1,0,36947,78.2667,D20,True,False,True,False,False,False,True,False,False,False,True,False,False,1.8716746757811333,0.9274538680872313,train
498,0,"Shellard, Mr. Frederick William",25.0,0,0,C.A. 6212,15.1,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.3443878770215141,train
499,0,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",25.0,1,2,113781,151.55,C22 C26,True,False,True,False,False,False,False,False,True,False,False,False,True,-0.3092756154954491,2.4029901895877646,train
500,0,"Svensson, Mr. Olof",24.0,0,0,350035,7.7958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3844807979532623,-0.49145565916975514,train
501,0,"Calic, Mr. Petar",17.0,0,0,315086,8.6625,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.9109170751579546,-0.47400492578514347,train
502,0,"Canavan, Miss. Mary",21.0,0,0,364846,7.75,Missing,True,False,False,False,True,False,True,False,False,False,False,True,False,-0.6100963453267019,-0.49237782784290063,test
503,0,"O'Sullivan, Miss. Bridget Mary",21.5,0,0,330909,7.6292,Missing,True,False,False,False,True,False,True,False,False,False,False,True,False,-0.5724937540977952,-0.4948100980550399,test
504,0,"Laitinen, Miss. Kristina Sofia",37.0,0,0,4135,9.5875,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,0.5931865739983091,-0.455380340137554,train
505,1,"Maioni, Miss. Roberta",16.0,0,0,110152,86.5,B79,True,False,True,False,False,False,True,False,False,False,False,False,True,-0.9861222576157678,1.093228788100527,test
506,0,"Penasco y Castellana, Mr. Victor de Satode",18.0,1,0,PC 17758,108.9,C65,False,True,True,False,False,False,False,True,False,False,True,False,False,-0.8357118927001413,1.5442457810799908,train
507,1,"Quick, Mrs. Frederick Charles (Jane Richards)",33.0,0,2,26360,26.0,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,0.29236584416705635,-0.12491978668775715,train
508,1,"Bradley, Mr. George (""George Arthur Brayton"")",40.0,0,0,111427,26.55,Missing,False,True,True,False,False,False,False,True,False,False,False,False,True,0.8188021213717487,-0.11384570873513637,train
509,0,"Olsen, Mr. Henry Margido",28.0,0,0,C 4001,22.525,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.08366006812200955,-0.1948878246611338,train
510,1,"Lang, Mr. Fang",26.0,0,0,1601,56.4958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.23407043303763592,0.48910360681684706,train
511,1,"Daly, Mr. Eugene Patrick",29.0,0,0,382651,7.75,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.008454885664196365,-0.49237782784290063,train
512,0,"Webber, Mr. James",25.0,0,0,SOTON/OQ 3101316,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4863374216869257,test
513,1,"McGough, Mr. James Robert",36.0,0,0,PC 17473,26.2875,E25,False,True,True,False,False,False,False,True,False,False,False,False,True,0.5179813915404959,-0.11913106412161445,train
514,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",54.0,1,0,PC 17603,59.4,Missing,True,False,True,False,False,False,False,False,True,False,True,False,False,1.8716746757811333,0.5475787653441219,train
515,0,"Coleff, Mr. Satio",24.0,0,0,349209,7.4958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3844807979532623,-0.4974960653257301,train
516,0,"Walker, Mr. William Anderson",47.0,0,0,36967,34.0208,D46,False,True,True,False,False,False,False,True,False,False,False,False,True,1.345238398576441,0.036576512298389464,test
517,1,"Lemore, Mrs. (Amelia Milley)",34.0,0,0,C.A. 34260,10.5,F33,True,False,False,True,False,False,False,False,True,False,False,False,True,0.36757102662486957,-0.43700743807979686,train
518,0,"Ryan, Mr. Patrick",25.0,0,0,371110,24.15,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.3092756154954491,-0.1621689579829361,train
519,1,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",36.0,1,0,226875,26.0,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,0.5179813915404959,-0.12491978668775715,train
520,0,"Pavlovic, Mr. Stefo",32.0,0,0,349242,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.2171606617092432,-0.4894421904510968,train
521,1,"Perreault, Miss. Anne",30.0,0,0,12749,93.5,B73,True,False,True,False,False,False,True,False,False,False,False,False,True,0.06675029679361683,1.2341715984066093,train
522,0,"Vovk, Mr. Janko",22.0,0,0,349252,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.5348911628688886,-0.4894421904510968,train
523,0,"Lahoud, Mr. Sarkis",25.0,0,0,2624,7.225,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.3092756154954491,-0.5029485386158568,train
524,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",44.0,0,1,111361,57.9792,B18,True,False,True,False,False,False,False,False,True,False,True,False,False,1.1196228512030013,0.5189714017894245,train
525,0,"Kassem, Mr. Fared",25.0,0,0,2700,7.2292,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.3092756154954491,-0.5028639729296732,train
526,0,"Farrell, Mr. James",40.5,0,0,367232,7.75,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,0.8564047126006552,-0.49237782784290063,train
527,1,"Ridsdale, Miss. Lucy",50.0,0,0,W./C. 14258,10.5,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,1.5708539459498805,-0.43700743807979686,train
528,0,"Farthing, Mr. John",40.0,0,0,PC 17483,221.7792,C95,False,True,True,False,False,False,False,True,False,False,False,False,True,0.8188021213717487,3.817033162951754,train
529,0,"Salonen, Mr. Johan Werner",39.0,0,0,3101296,7.925,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.7435969389139355,-0.4888542575852486,train
530,0,"Hocking, Mr. Richard George",23.0,2,1,29104,11.5,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.45968598041107545,-0.41687275089321363,train
531,1,"Quick, Miss. Phyllis May",2.0,1,1,26360,26.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,-2.038994812025152,-0.12491978668775715,test
532,0,"Toufik, Mr. Nakli",25.0,0,0,2641,7.2292,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.3092756154954491,-0.5028639729296732,train
533,0,"Elias, Mr. Joseph Jr",17.0,1,1,2690,7.2292,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.9109170751579546,-0.5028639729296732,test
534,1,"Peter, Mrs. Catherine (Catherine Rizk)",21.5,0,2,2668,22.3583,Missing,True,False,False,False,True,False,False,False,True,False,True,False,False,-0.5724937540977952,-0.19824427701513722,train
535,0,"Cacic, Miss. Marija",30.0,0,0,315084,8.6625,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,0.06675029679361683,-0.47400492578514347,train
536,1,"Hart, Miss. Eva Miriam",7.0,0,2,F.C.C. 13529,26.25,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,-1.6629688997360863,-0.11988611489111134,train
537,0,"Butt, Major. Archibald Willingham",45.0,0,0,113050,26.55,B38,False,True,True,False,False,False,False,False,False,True,False,False,True,1.1948280336608146,-0.11384570873513637,test
538,1,"LeRoy, Miss. Bertha",30.0,0,0,PC 17761,106.425,Missing,True,False,True,False,False,False,True,False,False,False,True,False,False,0.06675029679361683,1.4944124302931971,train
539,0,"Risien, Mr. Samuel Beard",25.0,0,0,364498,14.5,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.35646868933346404,train
540,1,"Frolicher, Miss. Hedwig Margaritha",22.0,0,2,13568,49.5,B39,True,False,True,False,False,False,True,False,False,False,True,False,False,-0.5348911628688886,0.3482453621969482,train
541,1,"Crosby, Miss. Harriet R",36.0,0,2,WE/P 5735,71.0,B22,True,False,True,False,False,False,True,False,False,False,False,False,True,0.5179813915404959,0.7811411367084872,train
542,0,"Andersson, Miss. Ingeborg Constanzia",9.0,4,2,347082,31.275,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-1.51255853482046,-0.01870931177853076,test
543,0,"Andersson, Miss. Sigrid Elisabeth",11.0,4,2,347082,31.275,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-1.3621481699048337,-0.01870931177853076,train
544,1,"Beane, Mr. Edward",32.0,1,0,2908,26.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.2171606617092432,-0.12491978668775715,train
545,0,"Douglas, Mr. Walter Donald",50.0,1,0,PC 17761,106.425,C86,False,True,True,False,False,False,False,True,False,False,True,False,False,1.5708539459498805,1.4944124302931971,train
546,0,"Nicholson, Mr. Arthur Ernest",64.0,0,0,693,26.0,Missing,False,True,True,False,False,False,False,True,False,False,False,False,True,2.623726500359265,-0.12491978668775715,train
547,1,"Beane, Mrs. Edward (Ethel Clarke)",19.0,1,0,2908,26.0,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,-0.7605067102423282,-0.12491978668775715,train
548,1,"Padro y Manent, Mr. Julian",30.0,0,0,SC/PARIS 2146,13.8625,Missing,False,True,False,True,False,False,False,True,False,False,True,False,False,0.06675029679361683,-0.3693045524149108,train
549,0,"Goldsmith, Mr. Frank John",33.0,1,1,363291,20.525,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.29236584416705635,-0.2351571990343002,train
550,1,"Davies, Master. John Morgan Jr",8.0,1,1,C.A. 33112,36.75,Missing,False,True,False,True,False,True,False,False,False,False,False,False,True,-1.5877637172782733,0.09152810056801232,test
551,1,"Thayer, Mr. John Borland Jr",17.0,0,2,17421,110.8833,C70,False,True,True,False,False,False,False,True,False,False,True,False,False,-0.9109170751579546,1.5841789061771412,train
552,0,"Sharp, Mr. Percival James R",27.0,0,0,244358,26.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.15886525057982273,-0.12491978668775715,train
553,0,"O'Brien, Mr. Timothy",25.0,0,0,330979,7.8292,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.3092756154954491,-0.49078316061772326,train
554,1,"Leeni, Mr. Fahim (""Philip Zenni"")",22.0,0,0,2620,7.225,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.5348911628688886,-0.5029485386158568,test
555,1,"Ohman, Miss. Velin",22.0,0,0,347085,7.775,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-0.5348911628688886,-0.4918744606632361,train
556,0,"Wright, Mr. George",62.0,0,0,113807,26.55,Missing,False,True,True,False,False,False,False,True,False,False,False,False,True,2.4733161354436386,-0.11384570873513637,test
557,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",48.0,1,0,11755,39.6,A16,True,False,True,False,False,False,False,False,False,True,True,False,False,1.4204435810342542,0.1489119590497745,train
558,0,"Robbins, Mr. Victor",40.0,0,0,PC 17757,227.525,Missing,False,True,True,False,False,False,False,True,False,False,True,False,False,0.8188021213717487,3.9327230485884233,train
559,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",39.0,1,1,110413,79.65,E67,True,False,True,False,False,False,False,False,True,False,False,False,True,0.7435969389139355,0.955306180872432,train
560,1,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",36.0,1,0,345572,17.4,Missing,True,False,False,False,True,False,False,False,True,False,False,False,True,0.5179813915404959,-0.29807809649237277,test
561,0,"Morrow, Mr. Thomas Rowan",25.0,0,0,372622,7.75,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.3092756154954491,-0.49237782784290063,test
562,0,"Sivic, Mr. Husein",40.0,0,0,349251,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.8188021213717487,-0.4894421904510968,train
563,0,"Norman, Mr. Robert Douglas",28.0,0,0,218629,13.5,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.08366006812200955,-0.3766033765200472,train
564,0,"Simmons, Mr. John",25.0,0,0,SOTON/OQ 392082,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4863374216869257,train
565,0,"Meanwell, Miss. (Marion Ogden)",21.5,0,0,SOTON/O.Q. 392087,8.05,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-0.5724937540977952,-0.4863374216869257,test
566,0,"Davies, Mr. Alfred J",24.0,2,0,A/4 48871,24.15,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3844807979532623,-0.1621689579829361,test
567,0,"Stoytcheff, Mr. Ilia",19.0,0,0,349205,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.7605067102423282,-0.4894421904510968,test
568,0,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",29.0,0,4,349909,21.075,Missing,True,False,False,False,True,False,False,False,True,False,False,False,True,-0.008454885664196365,-0.22408312108167944,train
569,0,"Doharr, Mr. Tannous",25.0,0,0,2686,7.2292,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.3092756154954491,-0.5028639729296732,train
570,1,"Jonsson, Mr. Carl",32.0,0,0,350417,7.8542,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.2171606617092432,-0.4902797934380587,train
571,1,"Harris, Mr. George",62.0,0,0,S.W./PP 752,10.5,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,2.4733161354436386,-0.43700743807979686,test
572,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",53.0,2,0,11769,51.4792,C101,True,False,True,False,False,False,False,False,True,False,False,False,True,1.79646949332332,0.38809593507663365,test
573,1,"Flynn, Mr. John Irwin (""Irving"")",36.0,0,0,PC 17474,26.3875,E25,False,True,True,False,False,False,False,True,False,False,False,False,True,0.5179813915404959,-0.11711759540295616,train
574,1,"Kelly, Miss. Mary",21.5,0,0,14312,7.75,Missing,True,False,False,False,True,False,True,False,False,False,False,True,False,-0.5724937540977952,-0.49237782784290063,train
575,0,"Rush, Mr. Alfred George John",16.0,0,0,A/4. 20589,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.9861222576157678,-0.4863374216869257,train
576,0,"Patchett, Mr. George",19.0,0,0,358585,14.5,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.7605067102423282,-0.35646868933346404,train
577,1,"Garside, Miss. Ethel",34.0,0,0,243880,13.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,0.36757102662486957,-0.3866707201133388,test
578,1,"Silvey, Mrs. William Baird (Alice Munger)",39.0,1,0,13507,55.9,E44,True,False,True,False,False,False,False,False,True,False,False,False,True,0.7435969389139355,0.4771073601910807,train
579,0,"Caram, Mrs. Joseph (Maria Elias)",21.5,1,0,2689,14.4583,Missing,True,False,False,False,True,False,False,False,True,False,True,False,False,-0.5724937540977952,-0.3573083057891445,test
580,1,"Jussila, Mr. Eiriik",32.0,0,0,STON/O 2. 3101286,7.925,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.2171606617092432,-0.4888542575852486,train
581,1,"Christy, Miss. Julie Rachel",25.0,1,1,237789,30.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.3092756154954491,-0.04438103794142432,test
582,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",39.0,1,1,17421,110.8833,C68,True,False,True,False,False,False,False,False,True,False,True,False,False,0.7435969389139355,1.5841789061771412,train
583,0,"Downton, Mr. William James",54.0,0,0,28403,26.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,1.8716746757811333,-0.12491978668775715,train
584,0,"Ross, Mr. John Hugo",36.0,0,0,13049,40.125,A10,False,True,True,False,False,False,False,True,False,False,True,False,False,0.5179813915404959,0.15948266982273065,train
585,0,"Paulner, Mr. Uscher",25.0,0,0,3411,8.7125,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.3092756154954491,-0.47299819142581434,train
586,1,"Taussig, Miss. Ruth",18.0,0,2,110413,79.65,E68,True,False,True,False,False,False,True,False,False,False,False,False,True,-0.8357118927001413,0.955306180872432,train
587,0,"Jarvis, Mr. John Denzil",47.0,0,0,237565,15.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,1.345238398576441,-0.3464013457401724,train
588,1,"Frolicher-Stehli, Mr. Maxmillian",60.0,1,1,13567,79.2,B41,False,True,True,False,False,False,False,True,False,False,True,False,False,2.3229057705280125,0.9462455716384695,test
589,0,"Gilinski, Mr. Eliezer",22.0,0,0,14973,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.5348911628688886,-0.4863374216869257,train
590,0,"Murdlin, Mr. Joseph",25.0,0,0,A./5. 3235,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4863374216869257,train
591,0,"Rintamaki, Mr. Matti",35.0,0,0,STON/O 2. 3101273,7.125,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.4427762090826827,-0.5049620073345151,train
592,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",52.0,1,0,36947,78.2667,D20,True,False,True,False,False,False,False,False,True,False,True,False,False,1.7212643108655068,0.9274538680872313,train
593,0,"Elsbury, Mr. William James",47.0,0,0,A/5 3902,7.25,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,1.345238398576441,-0.5024451714361923,train
594,0,"Bourke, Miss. Mary",21.5,0,2,364848,7.75,Missing,True,False,False,False,True,False,True,False,False,False,False,True,False,-0.5724937540977952,-0.49237782784290063,test
595,0,"Chapman, Mr. John Henry",37.0,1,0,SC/AH 29037,26.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.5931865739983091,-0.12491978668775715,train
596,0,"Van Impe, Mr. Jean Baptiste",36.0,1,1,345773,24.15,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.5179813915404959,-0.1621689579829361,train
597,1,"Leitch, Miss. Jessie Wills",28.0,0,0,248727,33.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.08366006812200955,0.016023023618325298,test
598,0,"Johnson, Mr. Alfred",49.0,0,0,LINE,0.0,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,1.4956487634920672,-0.6484216535389205,train
599,0,"Boulos, Mr. Hanna",25.0,0,0,2664,7.225,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.3092756154954491,-0.5029485386158568,train
600,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",49.0,1,0,PC 17485,56.9292,A20,False,True,True,False,False,False,False,False,False,True,True,False,False,1.4956487634920672,0.49782998024351216,train
601,1,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",24.0,2,1,243847,27.0,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,-0.3844807979532623,-0.10478509950117394,train
602,0,"Slabenoff, Mr. Petco",25.0,0,0,349214,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4894421904510968,train
603,0,"Harrington, Mr. Charles H",40.0,0,0,113796,42.4,Missing,False,True,True,False,False,False,False,True,False,False,False,False,True,0.8188021213717487,0.2052890831722074,train
604,0,"Torber, Mr. Ernst William",44.0,0,0,364511,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,1.1196228512030013,-0.4863374216869257,test
605,1,"Homer, Mr. Harry (""Mr E Haven"")",35.0,0,0,111426,26.55,Missing,False,True,True,False,False,False,False,True,False,False,True,False,False,0.4427762090826827,-0.11384570873513637,train
606,0,"Lindell, Mr. Edvard Bengtsson",36.0,1,0,349910,15.55,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.5179813915404959,-0.3353272677875516,train
607,0,"Karaic, Mr. Milan",30.0,0,0,349246,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.06675029679361683,-0.4894421904510968,train
608,1,"Daniel, Mr. Robert Williams",27.0,0,0,113804,30.5,Missing,False,True,True,False,False,False,False,True,False,False,False,False,True,-0.15886525057982273,-0.034313694348132716,test
